Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Näkyvyys (m),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2019,1,1,01:00,UTC,0.1,12,1,2690,7.2,4.2
2019,1,1,02:00,UTC,0.7,11,1.5,2340,6.9,4
2019,1,1,03:00,UTC,0,11,1.9,2510,6.4,3.4
2019,1,1,04:00,UTC,0.5,10,2.1,3310,9.5,4.3
2019,1,1,05:00,UTC,0.3,9,2.5,2900,6.6,4.1
2019,1,1,06:00,UTC,0.1,9,2.7,3260,6.9,2.7
2019,1,1,07:00,UTC,0.7,8,2.6,2890,8.1,2
2019,1,1,08:00,UTC,0.4,8,2.5,3650,7,2.7
2019,1,1,09:00,UTC,0.2,7,2.8,3410,7.1,4.2
2019,1,1,10:00,UTC,0,7,3,4180,8.3,5.8
2019,1,1,11:00,UTC,0,7,3.1,5500,4.5,3.1
2019,1,1,12:00,UTC,0,7,2.8,3940,5.5,4.4
2019,1,1,13:00,UTC,0,7,2.9,50000,7,4.9
2019,1,1,14:00,UTC,0,7,2.4,6610,7.8,5.5
2019,1,1,15:00,UTC,0,7,1.9,50000,4.2,3
2019,1,1,16:00,UTC,0,6,1.8,26610,5.3,3.9
2019,1,1,17:00,UTC,0,6,1.3,50000,3.5,2.8
2019,1,1,18:00,UTC,0,6,1.3,38980,1.9,1.2
2019,1,1,19:00,UTC,0,6,1.2,3260,2.2,1.2
2019,1,1,20:00,UTC,0,6,1,3120,1.6,1.3
2019,1,1,21:00,UTC,0,6,1,5230,2.4,2
2019,1,1,22:00,UTC,0,6,1.4,50000,4.5,3.5
2019,1,1,23:00,UTC,0,6,0.9,16330,6.9,5.5
2019,1,2,00:00,UTC,0.3,6,1,4480,7.2,5.3
2019,1,2,01:00,UTC,0.4,6,0.7,6310,9.6,6.8
2019,1,2,02:00,UTC,0.4,7,0.4,3310,12.4,9.2
2019,1,2,03:00,UTC,1.3,6,-0.8,940,18.6,12.1
2019,1,2,04:00,UTC,0,7,-1.9,7170,17.9,12.5
2019,1,2,05:00,UTC,0,7,-2.3,24240,18.6,12.7
2019,1,2,06:00,UTC,0,7,-2.3,2610,17.9,12.5
2019,1,2,07:00,UTC,0.1,7,-2.8,1750,18.5,10.7
2019,1,2,08:00,UTC,0,7,-3.3,2940,16.3,10.8
2019,1,2,09:00,UTC,0,6,-3.6,3910,17,11
2019,1,2,10:00,UTC,0,6,-3.8,1780,17.2,11.9
2019,1,2,11:00,UTC,0.6,7,-4.3,1120,16.1,11.2
2019,1,2,12:00,UTC,0,6,-4.3,,18.9,12
2019,1,2,13:00,UTC,0,7,-4.5,,15,11.4
2019,1,2,14:00,UTC,0,7,-5.1,50000,15.3,10
2019,1,2,15:00,UTC,0,6,-5.9,50000,15.6,11
2019,1,2,16:00,UTC,0,6,-6.6,50000,15.3,9.7
2019,1,2,17:00,UTC,0,6,-6.8,42320,17.6,11
2019,1,2,18:00,UTC,0,6,-7.2,50000,15.1,10.4
2019,1,2,19:00,UTC,0,6,-7.5,50000,12.6,8.5
2019,1,2,20:00,UTC,0,7,-7.6,50000,14.7,9.6
2019,1,2,21:00,UTC,0,6,-7.6,50000,11.8,8.3
2019,1,2,22:00,UTC,0,6,-7.5,50000,14.2,9.6
2019,1,2,23:00,UTC,0,6,-7.8,50000,12.5,9.1
2019,1,3,00:00,UTC,0,7,-7.8,50000,15.7,9.4
2019,1,3,01:00,UTC,0,7,-8.3,50000,12.3,9.3
2019,1,3,02:00,UTC,0,7,-8.5,50000,12,8.3
2019,1,3,03:00,UTC,0,7,-9,50000,11.5,8.1
2019,1,3,04:00,UTC,0,7,-9.3,50000,12.2,8.6
2019,1,3,05:00,UTC,0,7,-9.8,50000,10.4,7
2019,1,3,06:00,UTC,0,7,-9.5,50000,10.7,7.5
2019,1,3,07:00,UTC,0,7,-10.3,50000,9.3,6.8
2019,1,3,08:00,UTC,0,7,-10.5,50000,8.4,6.7
2019,1,3,09:00,UTC,0,7,-10,50000,8.3,6.1
2019,1,3,10:00,UTC,0,7,-9.5,50000,9.6,6.7
2019,1,3,11:00,UTC,0,7,-9,42630,6.5,5.1
2019,1,3,12:00,UTC,0,7,-9.2,50000,6.3,4.4
2019,1,3,13:00,UTC,0,7,-10,50000,6.8,5.1
2019,1,3,14:00,UTC,0,7,-11.2,50000,6.9,5.3
2019,1,3,15:00,UTC,0,7,-12.2,50000,4,3.1
2019,1,3,16:00,UTC,0,7,-12.3,50000,4.2,2.8
2019,1,3,17:00,UTC,0,7,-12.9,50000,3.2,2.6
2019,1,3,18:00,UTC,0,7,-13.6,50000,2.3,1.5
2019,1,3,19:00,UTC,0,7,-13.9,44890,2.5,1.5
2019,1,3,20:00,UTC,0,7,-13.9,6980,2.8,2
2019,1,3,21:00,UTC,0,7,-13.9,50000,1.3,0.9
2019,1,3,22:00,UTC,0,7,-11.9,42400,8.1,1.9
2019,1,3,23:00,UTC,0,7,-10.6,50000,1.9,1.4
2019,1,4,00:00,UTC,0,7,-9.3,50000,5.8,3.5
2019,1,4,01:00,UTC,0,7,-8.2,10340,3.4,2.2
2019,1,4,02:00,UTC,0,7,-6.2,3570,4.9,3.5
2019,1,4,03:00,UTC,0.4,7,-4,1920,4.9,2.7
2019,1,4,04:00,UTC,0,8,-2.3,1810,12.9,5.5
2019,1,4,05:00,UTC,0.4,8,-2,1830,5.1,2.7
2019,1,4,06:00,UTC,0,8,-1.7,3170,5.7,2.6
2019,1,4,07:00,UTC,0,8,-1.3,5630,6.7,3.4
2019,1,4,08:00,UTC,0,8,-0.7,8590,5.8,3.9
2019,1,4,09:00,UTC,0,9,-0.2,900,2.1,1.6
2019,1,4,10:00,UTC,0.3,10,0,2100,3.9,2.9
2019,1,4,11:00,UTC,0,10,0.2,780,4.1,3.1
2019,1,4,12:00,UTC,0,10,0.2,4840,4.7,3.5
2019,1,4,13:00,UTC,0,10,0.2,710,5,3.6
2019,1,4,14:00,UTC,0.3,10,0.1,12610,6.1,4.6
2019,1,4,15:00,UTC,0,10,-0.1,42450,7.9,6.3
2019,1,4,16:00,UTC,0,10,-0.5,50000,10.1,7
2019,1,4,17:00,UTC,0,10,-0.9,50000,10.3,7.3
2019,1,4,18:00,UTC,0,10,-1.3,5240,9.2,6.5
2019,1,4,19:00,UTC,0,10,-1.6,50000,8.5,6
2019,1,4,20:00,UTC,0,10,-2.7,27250,10.1,7.3
2019,1,4,21:00,UTC,0,10,-2.9,50000,9,6.8
2019,1,4,22:00,UTC,0,10,-3.5,50000,9.8,6.2
2019,1,4,23:00,UTC,0,10,-3.9,50000,10.2,5.6
2019,1,5,00:00,UTC,0,10,-4.2,13660,8,5.9
2019,1,5,01:00,UTC,0,9,-4.5,16210,8.2,5.1
2019,1,5,02:00,UTC,0,9,-4.9,50000,9.2,6
2019,1,5,03:00,UTC,0,9,-5.2,24890,9.7,6.2
2019,1,5,04:00,UTC,0,9,-5.4,27530,8.2,5.8
2019,1,5,05:00,UTC,0,9,-5.6,50000,8.9,6.3
2019,1,5,06:00,UTC,0,9,-5.7,44800,6.2,4.4
2019,1,5,07:00,UTC,0,9,-5.7,50000,7.5,5.1
2019,1,5,08:00,UTC,0,9,-5.8,37640,7.1,4.8
2019,1,5,09:00,UTC,0,9,-5.7,32130,6.8,5.2
2019,1,5,10:00,UTC,0,9,-5.7,26050,6.5,4.6
2019,1,5,11:00,UTC,0,9,-5.6,40930,7.3,5.2
2019,1,5,12:00,UTC,0,9,-5.5,50000,7,5.4
2019,1,5,13:00,UTC,0,9,-5.7,49180,6.8,4.1
2019,1,5,14:00,UTC,0,9,-5.5,49140,6.5,4.7
2019,1,5,15:00,UTC,0,9,-5.6,50000,4.7,3.6
2019,1,5,16:00,UTC,0,9,-5.6,50000,5.8,4.1
2019,1,5,17:00,UTC,0,9,-5.8,50000,6.4,4.7
2019,1,5,18:00,UTC,0,9,-6.1,50000,6.1,4.5
2019,1,5,19:00,UTC,0,9,-6.2,50000,5.4,3.8
2019,1,5,20:00,UTC,0,9,-6.6,50000,3.9,3
2019,1,5,21:00,UTC,0,9,-6.7,50000,4.7,3.4
2019,1,5,22:00,UTC,0,9,-7.1,19050,4.8,3.5
2019,1,5,23:00,UTC,0,9,-7.3,2980,4.5,3
2019,1,6,00:00,UTC,0,9,-7.6,7430,3.2,2
2019,1,6,01:00,UTC,0,10,-7.4,50000,2,1.4
2019,1,6,02:00,UTC,0,10,-7.5,31420,2.7,2
2019,1,6,03:00,UTC,0,10,-7.5,6240,2.5,1.6
2019,1,6,04:00,UTC,0,10,-7.4,50000,2.8,1.9
2019,1,6,05:00,UTC,0,10,-7.3,50000,2.2,1.5
2019,1,6,06:00,UTC,0,10,-7.3,50000,1.6,1.1
2019,1,6,07:00,UTC,0,10,-7.2,50000,2.1,1.5
2019,1,6,08:00,UTC,0,9,-6.7,50000,6.5,2.2
2019,1,6,09:00,UTC,0,10,-6.3,50000,3.2,2.4
2019,1,6,10:00,UTC,0,9,-5.6,50000,2.8,2.3
2019,1,6,11:00,UTC,0,9,-4.8,50000,3.1,2.1
2019,1,6,12:00,UTC,0,9,-4.1,50000,3.5,2.4
2019,1,6,13:00,UTC,0,9,-3.6,50000,5.1,3.4
2019,1,6,14:00,UTC,0,9,-3,50000,4.2,3.2
2019,1,6,15:00,UTC,0,9,-2.6,50000,6.1,3.9
2019,1,6,16:00,UTC,0,9,-2.1,50000,5.4,3.7
2019,1,6,17:00,UTC,0,9,-1.6,48870,5.7,4
2019,1,6,18:00,UTC,0,9,-1,50000,4.9,3
2019,1,6,19:00,UTC,0,9,-0.8,6000,4,2.9
2019,1,6,20:00,UTC,0.5,9,-1,2350,5.2,3.5
2019,1,6,21:00,UTC,0,9,-0.7,4490,5.5,3.9
2019,1,6,22:00,UTC,0,9,-0.2,1730,5.8,4.2
2019,1,6,23:00,UTC,0,9,0,1710,3.8,2.8
2019,1,7,00:00,UTC,0,10,0.5,7780,5.5,4
2019,1,7,01:00,UTC,0,10,0.9,5010,5.4,3.9
2019,1,7,02:00,UTC,0.5,10,1.3,3360,5.1,3.7
2019,1,7,03:00,UTC,0,9,1.3,4160,5.7,4.1
2019,1,7,04:00,UTC,0,9,1.4,2960,5.5,4
2019,1,7,05:00,UTC,0,9,1.4,2960,6.2,4.4
2019,1,7,06:00,UTC,0,9,1.4,7830,7.5,5.5
2019,1,7,07:00,UTC,0,9,1.2,1530,5.6,4
2019,1,7,08:00,UTC,0,9,1.2,1210,4.8,3.8
2019,1,7,09:00,UTC,0,8,1.7,16810,5.6,4.3
2019,1,7,10:00,UTC,0,8,1.7,15780,6.7,4.8
2019,1,7,11:00,UTC,0,8,1.7,26850,5.9,4.2
2019,1,7,12:00,UTC,0,8,1.4,2280,5.7,3.8
2019,1,7,13:00,UTC,0,7,1.2,11060,6.5,4.8
2019,1,7,14:00,UTC,0,8,0.7,32820,4.6,3.2
2019,1,7,15:00,UTC,0,8,0.6,26840,5.3,3.7
2019,1,7,16:00,UTC,0,7,0.1,28060,5.4,4.1
2019,1,7,17:00,UTC,0,8,-0.2,50000,6.1,4.4
2019,1,7,18:00,UTC,0,8,-0.6,41370,5.5,4.1
2019,1,7,19:00,UTC,0,8,-0.6,46040,3.7,2.7
2019,1,7,20:00,UTC,0,8,-0.8,27610,3.2,2.1
2019,1,7,21:00,UTC,0,8,-0.9,14750,3.5,1.4
2019,1,7,22:00,UTC,0,8,-1.1,6730,1.6,1.2
2019,1,7,23:00,UTC,0,8,-1,3400,2.6,1.7
2019,1,8,00:00,UTC,0,8,-1,190,2.3,2
2019,1,8,01:00,UTC,0,8,-0.9,280,3.6,2.5
2019,1,8,02:00,UTC,0.8,8,-0.9,1110,3.8,2.7
2019,1,8,03:00,UTC,0.3,8,-0.3,1760,3.5,2.9
2019,1,8,04:00,UTC,2,8,0,1090,5,3.5
2019,1,8,05:00,UTC,0.7,10,0.1,2010,4.9,4
2019,1,8,06:00,UTC,0.4,10,0.1,3660,4.6,3.8
2019,1,8,07:00,UTC,0.4,11,0.2,3510,4,2.8
2019,1,8,08:00,UTC,0,12,0.4,2460,4,2.6
2019,1,8,09:00,UTC,0.4,12,0.6,2770,3.5,2.3
2019,1,8,10:00,UTC,0,12,0.7,10300,4.1,2.9
2019,1,8,11:00,UTC,0.4,12,0.7,5480,3.8,2.4
2019,1,8,12:00,UTC,0,11,0.5,8870,2.7,2.1
2019,1,8,13:00,UTC,0.3,11,0.2,3770,3.4,2.5
2019,1,8,14:00,UTC,0,11,0.1,2920,4.5,3.5
2019,1,8,15:00,UTC,0,11,-0.1,2560,4.3,3.2
2019,1,8,16:00,UTC,0.2,11,-0.3,2850,3.1,2.4
2019,1,8,17:00,UTC,0.3,11,-0.3,3220,3.4,2.5
2019,1,8,18:00,UTC,0.2,11,-0.4,2400,4.2,3
2019,1,8,19:00,UTC,0.5,11,-0.5,2720,4.6,2.7
2019,1,8,20:00,UTC,0.4,11,-0.6,1850,3.8,2.6
2019,1,8,21:00,UTC,1,15,-0.7,1460,4.1,2.9
2019,1,8,22:00,UTC,0.4,15,-0.8,1540,3.8,2.7
2019,1,8,23:00,UTC,0.8,16,-0.8,1640,3.9,2.7
2019,1,9,00:00,UTC,0.4,18,-1,2490,3.7,2.4
2019,1,9,01:00,UTC,0.7,18,-1.1,1780,2.7,2.2
2019,1,9,02:00,UTC,0.4,20,-1,2350,2.5,1.9
2019,1,9,03:00,UTC,0.4,20,-1,2100,2.6,2
2019,1,9,04:00,UTC,0.7,21,-1,2020,4.1,2.9
2019,1,9,05:00,UTC,0.4,21,-1.5,2870,4.1,3.2
2019,1,9,06:00,UTC,0.3,22,-1.7,3620,4.4,3.3
2019,1,9,07:00,UTC,0,22,-2,7790,5.2,4
2019,1,9,08:00,UTC,0,22,-2.2,10410,5.5,4.3
2019,1,9,09:00,UTC,0.3,22,-2.3,6420,6.5,4.8
2019,1,9,10:00,UTC,0,22,-2.6,11850,6.5,4.6
2019,1,9,11:00,UTC,0,22,-2.6,10160,7.7,5.4
2019,1,9,12:00,UTC,0,22,-2.4,50000,6,4.1
2019,1,9,13:00,UTC,0,22,-2,31650,8.7,6
2019,1,9,14:00,UTC,0,22,-3.6,50000,7.9,5.9
2019,1,9,15:00,UTC,0,22,-4.7,48550,9.7,6.7
2019,1,9,16:00,UTC,0,22,-4.6,50000,8.2,5.9
2019,1,9,17:00,UTC,0,22,-4.2,50000,7.2,4.7
2019,1,9,18:00,UTC,0,22,-4,50000,8.2,5.1
2019,1,9,19:00,UTC,0,22,-4,50000,8.5,6.3
2019,1,9,20:00,UTC,0,21,-3.6,50000,5.3,4
2019,1,9,21:00,UTC,0,21,-3.7,49660,9.4,6.4
2019,1,9,22:00,UTC,0,21,-3.8,50000,4.5,3
2019,1,9,23:00,UTC,0,21,-3.6,50000,7.4,5.2
2019,1,10,00:00,UTC,0,21,-3.8,50000,6.4,4.3
2019,1,10,01:00,UTC,0,21,-4.1,50000,5.8,4.2
2019,1,10,02:00,UTC,0,21,-4.4,50000,6.9,4.6
2019,1,10,03:00,UTC,0,21,-5.2,50000,5.8,3.7
2019,1,10,04:00,UTC,0,21,-5.6,50000,5.3,3.7
2019,1,10,05:00,UTC,0,21,-6,50000,4.6,3.2
2019,1,10,06:00,UTC,0,21,-6.4,50000,4.1,2.9
2019,1,10,07:00,UTC,0,21,-6.8,50000,4.4,2.9
2019,1,10,08:00,UTC,0,21,-6.9,50000,2.4,1.4
2019,1,10,09:00,UTC,0,21,-7.1,50000,3.6,1.7
2019,1,10,10:00,UTC,0,21,-7.2,50000,3.3,2.4
2019,1,10,11:00,UTC,0,21,-6.9,18140,5.9,1.6
2019,1,10,12:00,UTC,0,20,-6.7,44980,6.3,2.8
2019,1,10,13:00,UTC,0,20,-6.7,7840,3.9,2.4
2019,1,10,14:00,UTC,0,20,-6.9,33020,7.3,6.2
2019,1,10,15:00,UTC,0,20,-7,3740,7,4.6
2019,1,10,16:00,UTC,0,20,-6.4,4040,6.1,3.3
2019,1,10,17:00,UTC,0,20,-6.1,6460,5,3.3
2019,1,10,18:00,UTC,0,20,-5.6,23180,5.3,2.4
2019,1,10,19:00,UTC,0,20,-4.5,50000,4.6,3.7
2019,1,10,20:00,UTC,0,20,-3.6,50000,4.6,3.5
2019,1,10,21:00,UTC,0,20,-2.2,50000,6,4.2
2019,1,10,22:00,UTC,0,20,-1.3,13420,6.4,4.3
2019,1,10,23:00,UTC,0,19,-1,2000,7.6,4.9
2019,1,11,00:00,UTC,0,20,-0.5,3410,8.9,4.7
2019,1,11,01:00,UTC,0,20,0.2,4630,13,7.5
2019,1,11,02:00,UTC,0,20,0.5,8840,14.7,8.7
2019,1,11,03:00,UTC,0,20,0.7,16980,12.9,8.7
2019,1,11,04:00,UTC,0,20,0.4,3510,12.3,7.7
2019,1,11,05:00,UTC,0,20,0.7,24420,9.2,6.7
2019,1,11,06:00,UTC,0,20,0.9,31480,9,6.6
2019,1,11,07:00,UTC,0,20,0.9,38400,8.8,6.5
2019,1,11,08:00,UTC,0,19,0.8,18070,8,5.5
2019,1,11,09:00,UTC,0,19,1,50000,7.1,5
2019,1,11,10:00,UTC,,,,,,
2019,1,11,11:00,UTC,0,19,1.1,44980,8.6,6.2
2019,1,11,12:00,UTC,0,19,1,50000,9.7,6.1
2019,1,11,13:00,UTC,0,19,0.8,50000,8,6.1
2019,1,11,14:00,UTC,0,19,0.4,50000,10.5,7.8
2019,1,11,15:00,UTC,0,19,0.6,50000,11.4,8.1
2019,1,11,16:00,UTC,0,19,0.1,50000,10,6.8
2019,1,11,17:00,UTC,0,19,0.3,50000,10.5,7.2
2019,1,11,18:00,UTC,0,19,0.4,50000,9.7,6.7
2019,1,11,19:00,UTC,0,19,0.7,50000,10.6,7.7
2019,1,11,20:00,UTC,0,19,0.7,50000,9.9,7.6
2019,1,11,21:00,UTC,0,19,0.6,50000,10.2,7.8
2019,1,11,22:00,UTC,0,19,0.7,49230,8.1,6.1
2019,1,11,23:00,UTC,0,19,0.1,50000,8.3,6.1
2019,1,12,00:00,UTC,0,18,-1.1,50000,4.9,3.9
2019,1,12,01:00,UTC,0,18,-1.4,50000,7,5.4
2019,1,12,02:00,UTC,0,18,-1.3,50000,6.7,5.3
2019,1,12,03:00,UTC,0,18,-1.5,50000,6.9,5.4
2019,1,12,04:00,UTC,0,18,-2,50000,7.3,5.7
2019,1,12,05:00,UTC,0,18,-2.2,50000,6.5,5.2
2019,1,12,06:00,UTC,0,18,-2.1,42770,6.3,4.6
2019,1,12,07:00,UTC,0,18,-3.2,50000,6,4.7
2019,1,12,08:00,UTC,0,18,-2.8,46000,7.2,5
2019,1,12,09:00,UTC,0,18,-2.5,50000,6.6,4.6
2019,1,12,10:00,UTC,0,18,-1.5,50000,7.2,4.5
2019,1,12,11:00,UTC,0,18,-1.6,50000,6.2,4.5
2019,1,12,12:00,UTC,0,18,-1.9,50000,5.5,4.4
2019,1,12,13:00,UTC,0,18,-3.1,50000,4.9,3.8
2019,1,12,14:00,UTC,0,18,-3.6,50000,5.4,4.3
2019,1,12,15:00,UTC,0,18,-4.2,50000,5.3,4
2019,1,12,16:00,UTC,0,18,-4.8,32980,5.9,5
2019,1,12,17:00,UTC,0,17,-5.9,41170,4.4,3.6
2019,1,12,18:00,UTC,0,18,-5.2,50000,6.4,4.6
2019,1,12,19:00,UTC,0,18,-6.8,50000,4.2,3.6
2019,1,12,20:00,UTC,0,17,-8,34080,3.9,3.1
2019,1,12,21:00,UTC,0,17,-9.1,39040,4.5,3.7
2019,1,12,22:00,UTC,0,17,-9.2,1650,2.2,1.7
2019,1,12,23:00,UTC,0,17,-9.3,12710,3.3,2.6
2019,1,13,00:00,UTC,0,17,-9.4,1730,2.5,2
2019,1,13,01:00,UTC,0,17,-10.4,5730,3.2,2.3
2019,1,13,02:00,UTC,0,18,-9.9,550,1.8,1.2
2019,1,13,03:00,UTC,0,18,-9.7,23070,1.6,1.1
2019,1,13,04:00,UTC,0,18,-9,34140,1.6,1.2
2019,1,13,05:00,UTC,0,17,-7.7,48620,2.8,1.5
2019,1,13,06:00,UTC,0,18,-7.9,19080,2.1,1.5
2019,1,13,07:00,UTC,0,17,-7.2,20950,1.6,1.2
2019,1,13,08:00,UTC,0,17,-6.5,580,1.7,1
2019,1,13,09:00,UTC,0,17,-5.9,350,1.2,0.8
2019,1,13,10:00,UTC,0,17,-4.6,5910,1.2,0.8
2019,1,13,11:00,UTC,0,18,-4.7,11360,2.6,2
2019,1,13,12:00,UTC,0,17,-3.5,2580,2,1.6
2019,1,13,13:00,UTC,0,17,-2.9,10450,2.4,2
2019,1,13,14:00,UTC,0,17,-2.9,7020,3.3,2.4
2019,1,13,15:00,UTC,0.7,17,-1.1,3290,3.5,2.2
2019,1,13,16:00,UTC,0.8,19,-0.4,2410,5.2,3.5
2019,1,13,17:00,UTC,0,18,-0.3,9260,4.3,2.5
2019,1,13,18:00,UTC,0,19,-0.5,12890,4.9,3.4
2019,1,13,19:00,UTC,0,19,-0.9,22060,5.1,3.7
2019,1,13,20:00,UTC,0,19,-1,41550,4.7,3.4
2019,1,13,21:00,UTC,0,19,-1.3,6680,5.1,3.4
2019,1,13,22:00,UTC,0,19,-1.1,8630,5.3,3.7
2019,1,13,23:00,UTC,0.2,19,-1.6,2030,4.8,3.4
2019,1,14,00:00,UTC,0.6,20,-1.4,2480,4.5,3.3
2019,1,14,01:00,UTC,0.1,20,-1.3,2640,3.8,3
2019,1,14,02:00,UTC,0.7,21,-1.1,2530,4.1,2.8
2019,1,14,03:00,UTC,0.6,19,-1.1,1900,3.7,2.6
2019,1,14,04:00,UTC,0.7,20,-1.2,1670,3.9,3
2019,1,14,05:00,UTC,0.8,20,-1,1790,1.9,1.3
2019,1,14,06:00,UTC,0.3,22,-1.2,3410,2.4,1.8
2019,1,14,07:00,UTC,0.4,23,-1.7,2650,2.6,2
2019,1,14,08:00,UTC,0.5,23,-1.7,2370,2.2,1.7
2019,1,14,09:00,UTC,0,23,-1.4,3990,4.2,3
2019,1,14,10:00,UTC,0.1,24,-1.6,4270,7.4,5.4
2019,1,14,11:00,UTC,0.1,24,-2.4,2530,9.4,6.2
2019,1,14,12:00,UTC,0,25,-3.2,6700,10.5,7.6
2019,1,14,13:00,UTC,0,25,-3.5,48950,9.2,7
2019,1,14,14:00,UTC,0,25,-3.6,50000,8.3,5.8
2019,1,14,15:00,UTC,0,25,-3.5,50000,8.3,5.6
2019,1,14,16:00,UTC,0,25,-3.8,48530,7.4,4.8
2019,1,14,17:00,UTC,0,25,-5.2,50000,6.3,5.1
2019,1,14,18:00,UTC,0,25,-6.7,50000,5.6,4.5
2019,1,14,19:00,UTC,0,24,-7.3,39220,5,4.3
2019,1,14,20:00,UTC,0,24,-7.9,50000,4.9,3.9
2019,1,14,21:00,UTC,0,24,-8.1,50000,3.9,3.1
2019,1,14,22:00,UTC,0,24,-9.4,50000,3.8,3.3
2019,1,14,23:00,UTC,0,24,-8.9,4700,4.1,3.5
2019,1,15,00:00,UTC,0,24,-8,13730,3.6,3
2019,1,15,01:00,UTC,0,24,-8.7,42670,4,3.2
2019,1,15,02:00,UTC,0,24,-9.2,50000,4.3,3.8
2019,1,15,03:00,UTC,0,24,-10.5,50000,4.4,4
2019,1,15,04:00,UTC,0,24,-9.4,50000,5.3,4.4
2019,1,15,05:00,UTC,0,24,-9.5,44600,5.6,4.2
2019,1,15,06:00,UTC,0,24,-8.7,50000,7.3,5.5
2019,1,15,07:00,UTC,0,24,-7.5,50000,5.8,3.5
2019,1,15,08:00,UTC,0,24,-6.4,50000,6.2,4
2019,1,15,09:00,UTC,0,24,-5.7,49630,6.3,4.7
2019,1,15,10:00,UTC,0,24,-5.5,50000,7.1,5
2019,1,15,11:00,UTC,0,24,-5.4,50000,7.6,5.6
2019,1,15,12:00,UTC,0,23,-5.3,50000,7.4,5.5
2019,1,15,13:00,UTC,0,23,-5.2,50000,6.9,5.1
2019,1,15,14:00,UTC,0,23,-5.5,9000,7.6,4
2019,1,15,15:00,UTC,0,24,-5.7,50000,7,4.4
2019,1,15,16:00,UTC,0,24,-5.7,26880,6.3,4.2
2019,1,15,17:00,UTC,0,24,-5.6,49940,7.9,4.9
2019,1,15,18:00,UTC,0,24,-5.4,12970,7.6,5.2
2019,1,15,19:00,UTC,0,24,-5,19840,8.7,6.3
2019,1,15,20:00,UTC,0,24,-4.4,20230,8.9,6.3
2019,1,15,21:00,UTC,0,23,-4.7,16140,9.6,6.4
2019,1,15,22:00,UTC,0,23,-4.2,33060,8.3,5.2
2019,1,15,23:00,UTC,0,23,-4.2,50000,7.7,5.1
2019,1,16,00:00,UTC,0,23,-4.1,45480,7.5,5.1
2019,1,16,01:00,UTC,0,24,-4.1,50000,13.1,8.1
2019,1,16,02:00,UTC,0,23,-4.1,50000,7.5,4.6
2019,1,16,03:00,UTC,0,22,-4.2,50000,11.8,7.7
2019,1,16,04:00,UTC,0,21,-4.7,50000,10.1,6.7
2019,1,16,05:00,UTC,0,21,-4.7,50000,8.7,5.5
2019,1,16,06:00,UTC,0,21,-4.8,41050,8.9,6.5
2019,1,16,07:00,UTC,0,21,-5.1,50000,7.3,4.7
2019,1,16,08:00,UTC,0,23,-5.7,50000,7.5,5.7
2019,1,16,09:00,UTC,0,23,-6.8,50000,7,5
2019,1,16,10:00,UTC,0,23,-7.2,50000,5.5,4.3
2019,1,16,11:00,UTC,0,23,-7.6,46050,6.2,5
2019,1,16,12:00,UTC,0,23,-7.7,50000,5,4
2019,1,16,13:00,UTC,0,23,-8.3,50000,4.3,3.9
2019,1,16,14:00,UTC,0,22,-9.7,50000,4.1,3.2
2019,1,16,15:00,UTC,0,22,-9.2,50000,4.9,2.8
2019,1,16,16:00,UTC,0,22,-10.7,41740,6.5,4.8
2019,1,16,17:00,UTC,0,22,-9.9,37660,1.8,1.1
2019,1,16,18:00,UTC,0,22,-10.6,50000,2.5,1.9
2019,1,16,19:00,UTC,0,22,-9.9,33340,3.2,2.6
2019,1,16,20:00,UTC,0,22,-9,33830,3.8,2.9
2019,1,16,21:00,UTC,0,22,-7.7,16520,4.7,3.3
2019,1,16,22:00,UTC,0.8,23,-6.5,1970,6.5,4.9
2019,1,16,23:00,UTC,1.3,23,-5.1,910,7.2,5.3
2019,1,17,00:00,UTC,1,26,-3.1,790,9.3,6.1
2019,1,17,01:00,UTC,1.7,27,-3,690,12.4,8.5
2019,1,17,02:00,UTC,2.3,29,-2.8,440,12.2,8.9
2019,1,17,03:00,UTC,1.8,31,-2.6,450,11.1,8.3
2019,1,17,04:00,UTC,1,32,-2.9,1170,11.3,7.8
2019,1,17,05:00,UTC,0,33,-2.8,2650,9.6,5.8
2019,1,17,06:00,UTC,0.6,33,-2.8,2030,6.1,4.1
2019,1,17,07:00,UTC,0,33,-2.9,4870,7,4.7
2019,1,17,08:00,UTC,0.8,33,-4.5,1440,8.6,6.3
2019,1,17,09:00,UTC,0.6,33,-4.9,2930,7.3,5.2
2019,1,17,10:00,UTC,0.4,33,-5.2,3020,8,5.8
2019,1,17,11:00,UTC,0,33,-5.6,9150,8.2,5.8
2019,1,17,12:00,UTC,0,33,-5.9,8540,8.4,5.7
2019,1,17,13:00,UTC,0,33,-6.1,38500,8.3,6.3
2019,1,17,14:00,UTC,0,33,-6.5,50000,9.3,5.8
2019,1,17,15:00,UTC,0,33,-6.9,50000,8.3,5.6
2019,1,17,16:00,UTC,0,33,-7.1,50000,13.8,8.9
2019,1,17,17:00,UTC,0,33,-7.8,5040,15.1,11.1
2019,1,17,18:00,UTC,1.1,32,-8.1,520,9.2,6.2
2019,1,17,19:00,UTC,0,34,-8.2,4380,14.5,11.4
